score_differential,yardline_100,game_date,defteam,home_team,away_team,posteam,posteam_type,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,qtr,down,goal_to_go,shotgun,no_huddle,play_type,ColumnA
0,52,12/7/2017,NO,ATL,NO,ATL,home,31,31,1831,Half1,0,8,2,2,0,Yes,Yes,pass,"short,left,short,left"
0,42,12/7/2017,NO,ATL,NO,ATL,home,14,14,1814,Half1,0,8,2,1,0,Yes,No,pass,"short,left,short,left"
0,76,12/7/2017,NO,ATL,NO,ATL,home,893,1793,1793,Half2,0,10,3,1,0,Yes,No,pass,"short,right,short,right"
0,29,12/7/2017,ATL,ATL,NO,NO,away,886,1786,1786,Half2,0,11,3,1,0,No,No,pass,"short,left,short,left"
0,8,12/7/2017,ATL,ATL,NO,NO,away,843,1743,1743,Half2,0,11,3,1,1,No,No,pass,"short,right,short,right"
0,8,12/7/2017,ATL,ATL,NO,NO,away,839,1739,1739,Half2,0,11,3,2,1,No,No,run,"left,tackle,left,tackle"
-7,75,12/7/2017,NO,ATL,NO,ATL,home,790,1690,1690,Half2,0,12,3,1,0,No,No,run,"left,tackle,left,tackle"
-7,64,12/7/2017,NO,ATL,NO,ATL,home,771,1671,1671,Half2,0,12,3,1,0,No,No,run,"left,end,left,end"
-7,40,12/7/2017,NO,ATL,NO,ATL,home,749,1649,1649,Half2,0,12,3,1,0,No,No,run,"left,guard,left,guard"
-7,32,12/7/2017,NO,ATL,NO,ATL,home,714,1614,1614,Half2,0,12,3,2,0,No,No,run,"right,end,right,end"
-7,13,12/7/2017,NO,ATL,NO,ATL,home,683,1583,1583,Half2,0,12,3,1,0,No,No,run,"left,guard,left,guard"
-7,9,12/7/2017,NO,ATL,NO,ATL,home,640,1540,1540,Half2,0,12,3,2,0,No,No,pass,"short,middle,short,middle"
-7,9,12/7/2017,NO,ATL,NO,ATL,home,637,1537,1537,Half2,0,12,3,3,0,Yes,No,pass,"deep,left,deep,left"
7,95,12/7/2017,ATL,ATL,NO,NO,away,626,1526,1526,Half2,0,13,3,1,0,No,No,run,"left,guard,left,guard"
7,91,12/7/2017,ATL,ATL,NO,NO,away,597,1497,1497,Half2,0,13,3,2,0,No,No,pass,"short,left,short,left"
7,83,12/7/2017,ATL,ATL,NO,NO,away,557,1457,1457,Half2,0,13,3,1,0,Yes,No,pass,"short,right,short,right"
7,84,12/7/2017,ATL,ATL,NO,NO,away,526,1426,1426,Half2,0,13,3,2,0,Yes,No,pass,"short,middle,short,middle"
7,84,12/7/2017,ATL,ATL,NO,NO,away,522,1422,1422,Half2,0,13,3,3,0,Yes,No,pass,"short,left,short,left"
-7,74,12/7/2017,NO,ATL,NO,ATL,home,482,1382,1382,Half2,0,14,3,1,0,No,No,pass,"short,right,short,right"
-7,54,12/7/2017,NO,ATL,NO,ATL,home,438,1338,1338,Half2,0,14,3,1,0,No,No,run,"left,tackle,left,tackle"
-7,54,12/7/2017,NO,ATL,NO,ATL,home,357,1257,1257,Half2,0,14,3,2,0,No,No,pass,
-7,64,12/7/2017,NO,ATL,NO,ATL,home,313,1213,1213,Half2,0,14,3,3,0,Yes,No,pass,"short,right,short,right"
7,76,12/7/2017,ATL,ATL,NO,NO,away,262,1162,1162,Half2,0,15,3,1,0,No,No,run,"left,end,left,end"
7,79,12/7/2017,ATL,ATL,NO,NO,away,220,1120,1120,Half2,0,15,3,2,0,No,No,pass,"short,middle,short,middle"
7,73,12/7/2017,ATL,ATL,NO,NO,away,176,1076,1076,Half2,0,15,3,3,0,Yes,No,pass,
-7,69,12/7/2017,NO,ATL,NO,ATL,home,121,1021,1021,Half2,0,16,3,1,0,No,No,run,"right,tackle,right,tackle"
-7,63,12/7/2017,NO,ATL,NO,ATL,home,84,984,984,Half2,0,16,3,2,0,No,No,run,"right,end,right,end"
-7,50,12/7/2017,NO,ATL,NO,ATL,home,10,910,910,Half2,0,16,3,1,0,No,No,run,"left,end,left,end"
-7,43,12/7/2017,NO,ATL,NO,ATL,home,900,900,900,Half2,0,16,4,2,0,No,No,run,"right,guard,right,guard"
-7,43,12/7/2017,NO,ATL,NO,ATL,home,832,832,832,Half2,0,16,4,1,0,No,No,run,"left,guard,left,guard"
-7,34,12/7/2017,NO,ATL,NO,ATL,home,803,803,803,Half2,0,16,4,2,0,No,No,run,"right,tackle,right,tackle"
-7,33,12/7/2017,NO,ATL,NO,ATL,home,760,760,760,Half2,0,16,4,1,0,No,No,run,"left,end,left,end"
-7,33,12/7/2017,NO,ATL,NO,ATL,home,721,721,721,Half2,0,16,4,2,0,Yes,No,pass,"short,left,short,left"
-7,14,12/7/2017,NO,ATL,NO,ATL,home,677,677,677,Half2,0,16,4,1,0,No,No,run,"left,tackle,left,tackle"
-7,10,12/7/2017,NO,ATL,NO,ATL,home,634,634,634,Half2,0,16,4,2,0,No,No,run,"right,end,right,end"
0,78,12/7/2017,ATL,ATL,NO,NO,away,589,589,589,Half2,0,17,4,1,0,Yes,No,pass,"short,middle,short,middle"
0,68,12/7/2017,ATL,ATL,NO,NO,away,554,554,554,Half2,0,17,4,1,0,No,No,run,"right,end,right,end"
0,63,12/7/2017,ATL,ATL,NO,NO,away,517,517,517,Half2,0,17,4,2,0,Yes,No,pass,"short,right,short,right"
0,63,12/7/2017,ATL,ATL,NO,NO,away,512,512,512,Half2,0,17,4,3,0,Yes,No,pass,
0,72,12/7/2017,NO,ATL,NO,ATL,home,466,466,466,Half2,0,18,4,1,0,No,No,pass,"short,middle,short,middle"
0,50,12/7/2017,NO,ATL,NO,ATL,home,430,430,430,Half2,0,18,4,1,0,No,No,run,"left,tackle,left,tackle"
0,44,12/7/2017,NO,ATL,NO,ATL,home,386,386,386,Half2,0,18,4,2,0,No,No,run,"right,guard,right,guard"
0,47,12/7/2017,NO,ATL,NO,ATL,home,334,334,334,Half2,0,18,4,3,0,Yes,No,pass,"short,middle,short,middle"
0,33,12/7/2017,NO,ATL,NO,ATL,home,290,290,290,Half2,0,18,4,1,0,No,No,run,"right,tackle,right,tackle"
0,34,12/7/2017,NO,ATL,NO,ATL,home,247,247,247,Half2,0,18,4,2,0,Yes,No,pass,"short,left,short,left"
0,34,12/7/2017,NO,ATL,NO,ATL,home,239,239,239,Half2,0,18,4,3,0,Yes,No,pass,"short,middle,short,middle"
-3,80,12/7/2017,ATL,ATL,NO,NO,away,224,224,224,Half2,0,19,4,1,0,Yes,No,pass,"deep,right,deep,right"
-3,45,12/7/2017,ATL,ATL,NO,NO,away,215,215,215,Half2,0,19,4,1,0,Yes,No,pass,"short,right,short,right"
-3,45,12/7/2017,ATL,ATL,NO,NO,away,211,211,211,Half2,0,19,4,2,0,Yes,No,pass,"short,left,short,left"
-3,33,12/7/2017,ATL,ATL,NO,NO,away,177,177,177,Half2,0,19,4,1,0,Yes,No,pass,"short,left,short,left"
-3,24,12/7/2017,ATL,ATL,NO,NO,away,140,140,140,Half2,0,19,4,2,0,No,No,run,"left,tackle,left,tackle"
-3,24,12/7/2017,ATL,ATL,NO,NO,away,120,120,120,Half2,0,19,4,3,0,No,No,pass,"short,left,short,left"
-3,24,12/7/2017,ATL,ATL,NO,NO,away,115,115,115,Half2,0,19,4,4,0,No,No,run,"right,guard,right,guard"
-3,22,12/7/2017,ATL,ATL,NO,NO,away,107,107,107,Half2,0,19,4,1,0,Yes,No,pass,"short,right,short,right"
-3,11,12/7/2017,ATL,ATL,NO,NO,away,99,99,99,Half2,0,19,4,1,0,No,No,pass,"short,left,short,left"
-3,11,12/7/2017,ATL,ATL,NO,NO,away,90,90,90,Half2,0,19,4,2,0,Yes,No,pass,"deep,middle,deep,middle"
3,80,12/7/2017,NO,ATL,NO,ATL,home,85,85,85,Half2,0,20,4,1,0,No,No,run,"left,guard,left,guard"
3,77,12/7/2017,NO,ATL,NO,ATL,home,81,81,81,Half2,0,20,4,2,0,No,No,run,"left,end,left,end"
0,67,12/10/2017,IND,BUF,IND,BUF,home,892,1792,3592,Half1,0,1,1,1,0,No,No,run,"middle,middle"
0,65,12/10/2017,IND,BUF,IND,BUF,home,861,1761,3561,Half1,0,1,1,2,0,No,No,pass,"short,left,short,left"
0,65,12/10/2017,IND,BUF,IND,BUF,home,857,1757,3557,Half1,0,1,1,3,0,Yes,No,run,"left,tackle,left,tackle"
0,55,12/10/2017,IND,BUF,IND,BUF,home,818,1718,3518,Half1,0,1,1,1,0,No,No,run,"left,guard,left,guard"
0,56,12/10/2017,IND,BUF,IND,BUF,home,783,1683,3483,Half1,0,1,1,2,0,No,No,run,"right,guard,right,guard"
0,52,12/10/2017,IND,BUF,IND,BUF,home,743,1643,3443,Half1,0,1,1,3,0,Yes,No,run,"left,guard,left,guard"
0,45,12/10/2017,IND,BUF,IND,BUF,home,698,1598,3398,Half1,0,1,1,1,0,Yes,No,run,"right,guard,right,guard"
0,44,12/10/2017,IND,BUF,IND,BUF,home,658,1558,3358,Half1,0,1,1,2,0,Yes,No,run,
0,47,12/10/2017,IND,BUF,IND,BUF,home,619,1519,3319,Half1,0,1,1,3,0,Yes,No,pass,"short,left,short,left"
0,38,12/10/2017,IND,BUF,IND,BUF,home,589,1489,3289,Half1,0,1,1,4,0,Yes,No,pass,"short,right,short,right"
0,62,12/10/2017,BUF,BUF,IND,IND,away,583,1483,3283,Half1,0,2,1,1,0,No,No,run,"left,guard,left,guard"
0,58,12/10/2017,BUF,BUF,IND,IND,away,551,1451,3251,Half1,0,2,1,2,0,No,No,run,"middle,middle"
0,56,12/10/2017,BUF,BUF,IND,IND,away,512,1412,3212,Half1,0,2,1,3,0,No,No,run,"right,guard,right,guard"
0,50,12/10/2017,BUF,BUF,IND,IND,away,474,1374,3174,Half1,0,2,1,1,0,No,No,run,"middle,middle"
0,48,12/10/2017,BUF,BUF,IND,IND,away,437,1337,3137,Half1,0,2,1,2,0,No,No,run,"left,guard,left,guard"
0,44,12/10/2017,BUF,BUF,IND,IND,away,398,1298,3098,Half1,0,2,1,3,0,No,No,run,"right,guard,right,guard"
0,43,12/10/2017,BUF,BUF,IND,IND,away,353,1253,3053,Half1,0,2,1,4,0,No,No,run,"right,guard,right,guard"
0,38,12/10/2017,BUF,BUF,IND,IND,away,315,1215,3015,Half1,0,2,1,1,0,No,No,run,"left,guard,left,guard"
0,18,12/10/2017,BUF,BUF,IND,IND,away,278,1178,2978,Half1,0,2,1,1,0,No,No,run,"right,tackle,right,tackle"
0,21,12/10/2017,BUF,BUF,IND,IND,away,235,1135,2935,Half1,0,2,1,2,0,No,No,run,"middle,middle"
0,14,12/10/2017,BUF,BUF,IND,IND,away,194,1094,2894,Half1,0,2,1,3,0,No,No,run,"right,guard,right,guard"
0,77,12/10/2017,IND,BUF,IND,BUF,home,141,1041,2841,Half1,0,3,1,1,0,No,No,run,"left,guard,left,guard"
0,72,12/10/2017,IND,BUF,IND,BUF,home,99,999,2799,Half1,0,3,1,2,0,No,No,run,"middle,middle"
0,68,12/10/2017,IND,BUF,IND,BUF,home,56,956,2756,Half1,0,3,1,3,0,No,No,run,"right,tackle,right,tackle"
0,66,12/10/2017,IND,BUF,IND,BUF,home,900,900,2700,Half1,0,3,2,1,0,No,No,run,"right,tackle,right,tackle"
0,59,12/10/2017,IND,BUF,IND,BUF,home,862,862,2662,Half1,0,3,2,2,0,No,No,run,"left,guard,left,guard"
0,59,12/10/2017,IND,BUF,IND,BUF,home,820,820,2620,Half1,0,3,2,3,0,No,No,run,"middle,middle"
0,85,12/10/2017,BUF,BUF,IND,IND,away,764,764,2564,Half1,0,4,2,1,0,No,No,run,"middle,middle"
0,85,12/10/2017,BUF,BUF,IND,IND,away,733,733,2533,Half1,0,4,2,2,0,No,No,run,"left,guard,left,guard"
0,81,12/10/2017,BUF,BUF,IND,IND,away,695,695,2495,Half1,0,4,2,3,0,No,No,run,"middle,middle"
0,55,12/10/2017,IND,BUF,IND,BUF,home,643,643,2443,Half1,0,5,2,1,0,No,No,run,"right,end,right,end"
0,50,12/10/2017,IND,BUF,IND,BUF,home,622,622,2422,Half1,0,5,2,2,0,No,No,run,"right,guard,right,guard"
0,41,12/10/2017,IND,BUF,IND,BUF,home,580,580,2380,Half1,0,5,2,1,0,No,No,run,"middle,middle"
0,40,12/10/2017,IND,BUF,IND,BUF,home,547,547,2347,Half1,0,5,2,2,0,No,No,run,"middle,middle"
0,38,12/10/2017,IND,BUF,IND,BUF,home,505,505,2305,Half1,0,5,2,3,0,No,No,pass,"short,left,short,left"
0,38,12/10/2017,IND,BUF,IND,BUF,home,501,501,2301,Half1,0,5,2,4,0,No,No,pass,"short,right,short,right"
0,62,12/10/2017,BUF,BUF,IND,IND,away,495,495,2295,Half1,0,6,2,1,0,No,No,run,"middle,middle"
0,53,12/10/2017,BUF,BUF,IND,IND,away,456,456,2256,Half1,0,6,2,2,0,No,No,run,"left,guard,left,guard"
0,51,12/10/2017,BUF,BUF,IND,IND,away,414,414,2214,Half1,0,6,2,1,0,No,No,run,"middle,middle"
0,48,12/10/2017,BUF,BUF,IND,IND,away,373,373,2173,Half1,0,6,2,2,0,No,No,pass,"short,right,short,right"
0,37,12/10/2017,BUF,BUF,IND,IND,away,336,336,2136,Half1,0,6,2,1,0,No,No,run,"right,guard,right,guard"
0,37,12/10/2017,BUF,BUF,IND,IND,away,299,299,2099,Half1,0,6,2,2,0,No,No,run,"middle,middle"
0,37,12/10/2017,BUF,BUF,IND,IND,away,259,259,2059,Half1,0,6,2,3,0,No,No,run,"left,end,left,end"
0,98,12/10/2017,IND,BUF,IND,BUF,home,213,213,2013,Half1,0,7,2,1,0,No,No,run,"middle,middle"
0,97,12/10/2017,IND,BUF,IND,BUF,home,179,179,1979,Half1,0,7,2,2,0,No,No,run,"middle,middle"
0,95,12/10/2017,IND,BUF,IND,BUF,home,141,141,1941,Half1,0,7,2,3,0,No,No,pass,"short,right,short,right"
0,55,12/10/2017,BUF,BUF,IND,IND,away,120,120,1920,Half1,0,8,2,2,0,No,No,run,"left,tackle,left,tackle"
0,51,12/10/2017,BUF,BUF,IND,IND,away,114,114,1914,Half1,0,8,2,3,0,No,No,run,"left,tackle,left,tackle"
0,80,12/10/2017,IND,BUF,IND,BUF,home,102,102,1902,Half1,0,9,2,1,0,No,No,run,"middle,middle"
0,80,12/10/2017,IND,BUF,IND,BUF,home,96,96,1896,Half1,0,9,2,2,0,No,No,run,"right,tackle,right,tackle"
0,57,12/10/2017,IND,BUF,IND,BUF,home,87,87,1887,Half1,0,9,2,1,0,No,Yes,run,"left,guard,left,guard"
0,32,12/10/2017,IND,BUF,IND,BUF,home,58,58,1858,Half1,0,9,2,1,0,No,No,run,"right,tackle,right,tackle"
0,29,12/10/2017,IND,BUF,IND,BUF,home,38,38,1838,Half1,0,9,2,3,0,No,No,pass,"deep,right,deep,right"
-7,60,12/10/2017,BUF,BUF,IND,IND,away,893,1793,1793,Half2,0,11,3,1,0,No,No,run,"left,guard,left,guard"
-7,57,12/10/2017,BUF,BUF,IND,IND,away,864,1764,1764,Half2,0,11,3,2,0,No,No,run,"left,guard,left,guard"
-7,55,12/10/2017,BUF,BUF,IND,IND,away,827,1727,1727,Half2,0,11,3,3,0,No,No,run,"middle,middle"
7,92,12/10/2017,IND,BUF,IND,BUF,home,783,1683,1683,Half2,0,12,3,1,0,No,No,run,"right,guard,right,guard"
7,93,12/10/2017,IND,BUF,IND,BUF,home,742,1642,1642,Half2,0,12,3,2,0,No,No,run,"right,end,right,end"
7,90,12/10/2017,IND,BUF,IND,BUF,home,708,1608,1608,Half2,0,12,3,3,0,No,No,pass,"short,left,short,left"
7,80,12/10/2017,IND,BUF,IND,BUF,home,665,1565,1565,Half2,0,12,3,1,0,No,No,run,"left,tackle,left,tackle"
7,83,12/10/2017,IND,BUF,IND,BUF,home,625,1525,1525,Half2,0,12,3,2,0,No,No,pass,"short,left,short,left"
7,74,12/10/2017,IND,BUF,IND,BUF,home,584,1484,1484,Half2,0,12,3,3,0,No,No,run,"right,guard,right,guard"
-7,75,12/10/2017,BUF,BUF,IND,IND,away,537,1437,1437,Half2,0,13,3,1,0,No,No,pass,"short,right,short,right"
-7,70,12/10/2017,BUF,BUF,IND,IND,away,515,1415,1415,Half2,0,13,3,2,0,No,No,run,"middle,middle"
-7,63,12/10/2017,BUF,BUF,IND,IND,away,482,1382,1382,Half2,0,13,3,1,0,No,No,pass,"short,right,short,right"
-7,62,12/10/2017,BUF,BUF,IND,IND,away,444,1344,1344,Half2,0,13,3,2,0,No,No,run,"left,tackle,left,tackle"
-7,60,12/10/2017,BUF,BUF,IND,IND,away,400,1300,1300,Half2,0,13,3,3,0,No,No,run,"right,end,right,end"
7,77,12/10/2017,IND,BUF,IND,BUF,home,361,1261,1261,Half2,0,14,3,1,0,No,No,run,"middle,middle"
7,75,12/10/2017,IND,BUF,IND,BUF,home,325,1225,1225,Half2,0,14,3,2,0,No,No,run,"right,tackle,right,tackle"
7,73,12/10/2017,IND,BUF,IND,BUF,home,299,1199,1199,Half2,0,14,3,3,0,No,No,run,"right,guard,right,guard"
-7,62,12/10/2017,BUF,BUF,IND,IND,away,255,1155,1155,Half2,0,15,3,1,0,No,No,pass,"deep,right,deep,right"
-7,62,12/10/2017,BUF,BUF,IND,IND,away,248,1148,1148,Half2,0,15,3,2,0,No,No,run,"right,guard,right,guard"
-7,62,12/10/2017,BUF,BUF,IND,IND,away,205,1105,1105,Half2,0,15,3,3,0,Yes,No,pass,"short,right,short,right"
7,80,12/10/2017,IND,BUF,IND,BUF,home,191,1091,1091,Half2,0,16,3,1,0,No,No,run,"left,guard,left,guard"
7,80,12/10/2017,IND,BUF,IND,BUF,home,152,1052,1052,Half2,0,16,3,2,0,No,No,run,"middle,middle"
-7,49,12/10/2017,BUF,BUF,IND,IND,away,143,1043,1043,Half2,0,17,3,1,0,No,No,run,"left,guard,left,guard"
-7,45,12/10/2017,BUF,BUF,IND,IND,away,109,1009,1009,Half2,0,17,3,2,0,No,No,pass,"short,right,short,right"
-7,42,12/10/2017,BUF,BUF,IND,IND,away,70,970,970,Half2,0,17,3,3,0,No,No,run,"middle,middle"
-7,38,12/10/2017,BUF,BUF,IND,IND,away,31,931,931,Half2,0,17,3,1,0,No,No,pass,"deep,left,deep,left"
-7,38,12/10/2017,BUF,BUF,IND,IND,away,26,926,926,Half2,0,17,3,2,0,No,No,run,"right,guard,right,guard"
-7,30,12/10/2017,BUF,BUF,IND,IND,away,900,900,900,Half2,0,17,4,3,0,No,No,pass,"deep,right,deep,right"
-7,30,12/10/2017,BUF,BUF,IND,IND,away,891,891,891,Half2,0,17,4,4,0,No,No,pass,"short,right,short,right"
7,70,12/10/2017,IND,BUF,IND,BUF,home,881,881,881,Half2,0,18,4,1,0,No,No,run,"middle,middle"
7,69,12/10/2017,IND,BUF,IND,BUF,home,843,843,843,Half2,0,18,4,2,0,No,No,run,"left,guard,left,guard"
7,65,12/10/2017,IND,BUF,IND,BUF,home,807,807,807,Half2,0,18,4,3,0,No,No,run,"right,end,right,end"
7,60,12/10/2017,IND,BUF,IND,BUF,home,765,765,765,Half2,0,18,4,1,0,No,No,run,"right,tackle,right,tackle"
7,59,12/10/2017,IND,BUF,IND,BUF,home,723,723,723,Half2,0,18,4,2,0,No,No,pass,"deep,right,deep,right"
7,59,12/10/2017,IND,BUF,IND,BUF,home,717,717,717,Half2,0,18,4,3,0,No,No,run,"middle,middle"
-7,77,12/10/2017,BUF,BUF,IND,IND,away,669,669,669,Half2,0,19,4,1,0,No,No,pass,"short,right,short,right"
-7,77,12/10/2017,BUF,BUF,IND,IND,away,663,663,663,Half2,0,19,4,2,0,No,No,run,"left,guard,left,guard"
-7,75,12/10/2017,BUF,BUF,IND,IND,away,626,626,626,Half2,0,19,4,3,0,No,No,run,"left,tackle,left,tackle"
-7,66,12/10/2017,BUF,BUF,IND,IND,away,587,587,587,Half2,0,19,4,1,0,No,No,pass,"short,left,short,left"
-7,66,12/10/2017,BUF,BUF,IND,IND,away,554,554,554,Half2,0,19,4,2,0,No,No,run,"right,guard,right,guard"
-7,66,12/10/2017,BUF,BUF,IND,IND,away,512,512,512,Half2,0,19,4,3,0,Yes,No,pass,"short,right,short,right"
-7,56,12/10/2017,BUF,BUF,IND,IND,away,475,475,475,Half2,0,19,4,1,0,No,No,pass,
-7,61,12/10/2017,BUF,BUF,IND,IND,away,429,429,429,Half2,0,19,4,2,0,No,No,run,"middle,middle"
-7,60,12/10/2017,BUF,BUF,IND,IND,away,384,384,384,Half2,0,19,4,3,0,Yes,No,pass,"short,middle,short,middle"
-7,50,12/10/2017,BUF,BUF,IND,IND,away,344,344,344,Half2,0,19,4,4,0,No,No,pass,"short,right,short,right"
-7,40,12/10/2017,BUF,BUF,IND,IND,away,313,313,313,Half2,0,19,4,1,0,No,No,run,"right,guard,right,guard"
-7,38,12/10/2017,BUF,BUF,IND,IND,away,282,282,282,Half2,0,19,4,2,0,No,No,run,"left,guard,left,guard"
-7,36,12/10/2017,BUF,BUF,IND,IND,away,241,241,241,Half2,0,19,4,3,0,Yes,No,pass,"short,left,short,left"
-7,36,12/10/2017,BUF,BUF,IND,IND,away,237,237,237,Half2,0,19,4,4,0,Yes,No,run,"right,end,right,end"
-7,28,12/10/2017,BUF,BUF,IND,IND,away,228,228,228,Half2,0,19,4,1,0,No,No,run,"left,end,left,end"
-7,24,12/10/2017,BUF,BUF,IND,IND,away,177,177,177,Half2,0,19,4,1,0,No,No,run,"middle,middle"
-7,14,12/10/2017,BUF,BUF,IND,IND,away,137,137,137,Half2,0,19,4,1,0,No,No,run,"right,guard,right,guard"
-7,13,12/10/2017,BUF,BUF,IND,IND,away,120,120,120,Half2,0,19,4,2,0,Yes,No,pass,"short,right,short,right"
0,75,12/10/2017,IND,BUF,IND,BUF,home,68,68,68,Half2,0,20,4,1,0,Yes,No,pass,"deep,right,deep,right"
0,75,12/10/2017,IND,BUF,IND,BUF,home,61,61,61,Half2,0,20,4,2,0,Yes,No,pass,"short,right,short,right"
0,28,12/10/2017,BUF,BUF,IND,IND,away,52,52,52,Half2,0,21,4,1,0,No,No,run,"right,guard,right,guard"
0,76,12/10/2017,IND,BUF,IND,BUF,home,593,593,593,Overtime,0,23,5,1,0,No,No,run,"right,guard,right,guard"
0,77,12/10/2017,IND,BUF,IND,BUF,home,558,558,558,Overtime,0,23,5,2,0,No,No,run,"left,guard,left,guard"
0,76,12/10/2017,IND,BUF,IND,BUF,home,519,519,519,Overtime,0,23,5,3,0,Yes,No,run,"left,guard,left,guard"
0,64,12/10/2017,IND,BUF,IND,BUF,home,482,482,482,Overtime,0,23,5,1,0,No,No,run,"right,tackle,right,tackle"
0,63,12/10/2017,IND,BUF,IND,BUF,home,443,443,443,Overtime,0,23,5,2,0,Yes,No,run,"middle,middle"
0,59,12/10/2017,IND,BUF,IND,BUF,home,410,410,410,Overtime,0,23,5,3,0,No,No,run,"right,end,right,end"
0,50,12/10/2017,IND,BUF,IND,BUF,home,391,391,391,Overtime,0,23,5,1,0,No,No,run,"right,guard,right,guard"
0,52,12/10/2017,IND,BUF,IND,BUF,home,349,349,349,Overtime,0,23,5,2,0,No,No,run,"right,guard,right,guard"
0,44,12/10/2017,IND,BUF,IND,BUF,home,303,303,303,Overtime,0,23,5,3,0,Yes,No,run,"middle,middle"
0,90,12/10/2017,BUF,BUF,IND,IND,away,247,247,247,Overtime,0,24,5,1,0,No,No,run,"right,guard,right,guard"
0,85,12/10/2017,BUF,BUF,IND,IND,away,215,215,215,Overtime,0,24,5,2,0,No,No,run,"middle,middle"
0,75,12/10/2017,BUF,BUF,IND,IND,away,180,180,180,Overtime,0,24,5,1,0,Yes,No,pass,"short,middle,short,middle"
0,75,12/10/2017,BUF,BUF,IND,IND,away,175,175,175,Overtime,0,24,5,2,0,Yes,No,pass,"short,right,short,right"
0,75,12/10/2017,BUF,BUF,IND,IND,away,170,170,170,Overtime,0,24,5,3,0,Yes,No,pass,"short,right,short,right"
0,65,12/10/2017,IND,BUF,IND,BUF,home,145,145,145,Overtime,0,25,5,1,0,Yes,No,pass,"short,right,short,right"
0,64,12/10/2017,IND,BUF,IND,BUF,home,141,141,141,Overtime,0,25,5,2,0,Yes,No,run,"right,tackle,right,tackle"
0,61,12/10/2017,IND,BUF,IND,BUF,home,120,120,120,Overtime,0,25,5,3,0,Yes,No,pass,"deep,right,deep,right"
0,27,12/10/2017,IND,BUF,IND,BUF,home,111,111,111,Overtime,0,25,5,1,0,No,No,run,"right,guard,right,guard"
0,18,12/10/2017,IND,BUF,IND,BUF,home,106,106,106,Overtime,0,25,5,2,0,No,No,run,"middle,middle"
0,76,12/10/2017,NYG,NYG,DAL,DAL,away,894,1794,3594,Half1,0,1,1,1,0,Yes,No,pass,"short,right,short,right"
0,70,12/10/2017,NYG,NYG,DAL,DAL,away,859,1759,3559,Half1,0,1,1,2,0,No,No,run,"right,guard,right,guard"
0,64,12/10/2017,NYG,NYG,DAL,DAL,away,826,1726,3526,Half1,0,1,1,1,0,No,No,run,"right,tackle,right,tackle"
0,62,12/10/2017,NYG,NYG,DAL,DAL,away,791,1691,3491,Half1,0,1,1,2,0,No,No,pass,"short,left,short,left"
0,62,12/10/2017,NYG,NYG,DAL,DAL,away,786,1686,3486,Half1,0,1,1,3,0,Yes,No,pass,"short,middle,short,middle"
0,54,12/10/2017,NYG,NYG,DAL,DAL,away,747,1647,3447,Half1,0,1,1,1,0,No,No,run,"right,end,right,end"
0,50,12/10/2017,NYG,NYG,DAL,DAL,away,708,1608,3408,Half1,0,1,1,2,0,No,No,run,"right,guard,right,guard"
0,43,12/10/2017,NYG,NYG,DAL,DAL,away,660,1560,3360,Half1,0,1,1,1,0,No,Yes,run,"left,end,left,end"
0,44,12/10/2017,NYG,NYG,DAL,DAL,away,620,1520,3320,Half1,0,1,1,2,0,Yes,No,pass,"short,right,short,right"
0,34,12/10/2017,NYG,NYG,DAL,DAL,away,581,1481,3281,Half1,0,1,1,3,0,Yes,No,pass,"short,right,short,right"
0,15,12/10/2017,NYG,NYG,DAL,DAL,away,558,1458,3258,Half1,0,1,1,1,0,No,No,run,"right,end,right,end"
0,6,12/10/2017,NYG,NYG,DAL,DAL,away,526,1426,3226,Half1,0,1,1,2,0,No,No,run,"right,tackle,right,tackle"
0,4,12/10/2017,NYG,NYG,DAL,DAL,away,483,1383,3183,Half1,0,1,1,1,1,Yes,No,run,"right,guard,right,guard"
0,3,12/10/2017,NYG,NYG,DAL,DAL,away,448,1348,3148,Half1,0,1,1,2,1,Yes,No,pass,"short,middle,short,middle"
0,3,12/10/2017,NYG,NYG,DAL,DAL,away,443,1343,3143,Half1,0,1,1,3,1,Yes,No,pass,"short,middle,short,middle"
-3,83,12/10/2017,DAL,NYG,DAL,NYG,home,429,1329,3129,Half1,0,2,1,1,0,No,No,run,"middle,middle"
-3,82,12/10/2017,DAL,NYG,DAL,NYG,home,396,1296,3096,Half1,0,2,1,2,0,Yes,Yes,pass,"short,right,short,right"
-3,77,12/10/2017,DAL,NYG,DAL,NYG,home,362,1262,3062,Half1,0,2,1,3,0,No,No,run,"right,tackle,right,tackle"
-3,71,12/10/2017,DAL,NYG,DAL,NYG,home,324,1224,3024,Half1,0,2,1,1,0,No,Yes,run,"left,tackle,left,tackle"
-3,65,12/10/2017,DAL,NYG,DAL,NYG,home,291,1191,2991,Half1,0,2,1,2,0,No,Yes,pass,"short,middle,short,middle"
-3,57,12/10/2017,DAL,NYG,DAL,NYG,home,254,1154,2954,Half1,0,2,1,1,0,Yes,No,run,"middle,middle"
-3,51,12/10/2017,DAL,NYG,DAL,NYG,home,221,1121,2921,Half1,0,2,1,2,0,Yes,Yes,pass,"short,left,short,left"
